FIPS,National Risk Index - Score - Composite,Social Vulnerability - Score,Community Resilience - Score,Cold Wave - Hazard Type Risk Index Score,Drought - Hazard Type Risk Index Score,Hail - Hazard Type Risk Index Score,Heat Wave - Hazard Type Risk Index Score,Hurricane - Hazard Type Risk Index Score,Ice Storm - Hazard Type Risk Index Score,Landslide - Hazard Type Risk Index Score,Lightning - Hazard Type Risk Index Score,Riverine Flooding - Hazard Type Risk Index Score,Strong Wind - Hazard Type Risk Index Score,Tornado - Hazard Type Risk Index Score,Volcanic Activity - Hazard Type Risk Index Score,Wildfire - Hazard Type Risk Index Score,Winter Weather - Hazard Type Risk Index Score
,,,,62.42805499,,,,,,,,,,,,,
,,,,72.51819436,,,,,,,,,,,,,
,,,,68.6141369,,,,,,,,,,,,,
,,,,64.95742758,,,,,,,,,,,,,
,,,,65.35817914,,,,,,,,,,,,,
,,,,65.5865005,,,,,,,,,,,,,
,,,,72.60738239,,,,,,,,,,,,,
,,,,69.97693003,,,,,,,,,,,,,
,,,,63.99895353,,,,,,,,,,,,,
,,,,60.35294677,,,,,,,,,,,,,
,,,,62.18070684,,,,,,,,,,,,,
,,,,72.21019835,,,,,,,,,,,,,
,,,,61.21985445,,,,,,,,,,,,,
,,,,71.61323313,,,,,,,,,,,,,
,,,,65.25472102,,,,,,,,,,,,,
,,,,66.44389478,,,,,,,,,,,,,
,,,,59.86300718,,,,,,,,,,,,,
,,,,71.7547448,,,,,,,,,,,,,
,,,,53.34990249,,,,,,,,,,,,,
,,,,75.88117776,,,,,,,,,,,,,
,,,,68.03500928,,,,,,,,,,,,,
,,,,76.04528374,,,,,,,,,,,,,
,,,,74.11525472,,,,,,,,,,,,,
,,,,70.02092946,,,,,,,,,,,,,
,,,,69.99001094,,,,,,,,,,,,,
,,,,56.67483233,,,,,,,,,,,,,
,,,,85.47186415,,,,,,,,,,,,,
,,,,86.52190458,,,,,,,,,,,,,
,,,,84.16377301,,,,,,,,,,,,,
,,,,69.95076821,,,,,,,,,,,,,
,,,,65.50087999,,,,,,,,,,,,,
,,,,68.70689245,,,,,,,,,,,,,
,,,,75.58626266,,,,,,,,,,,,,
,,,,65.91709081,,,,,,,,,,,,,
,,,,73.42196642,,,,,,,,,,,,,
,,,,75.92279884,,,,,,,,,,,,,
,,,,63.4745279,,,,,,,,,,,,,
,,,,42.84593065,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,42.29772154,,,,,,,,,,,,,
,,,,42.21923607,,,,,,,,,,,,,
,,,,94.42396423,,,,,,,,,,,,,
,,,,89.32954383,,,,,,,,,,,,,
,,,,74.96908148,,,,,,,,,,,,,
,,,,95.17790039,,,,,,,,,,,,,
,,,,70.69638016,,,,,,,,,,,,,
,,,,69.95314655,,,,,,,,,,,,,
,,,,65.4414213,,,,,,,,,,,,,
,,,,81.15873091,,,,,,,,,,,,,
,,,,68.44408505,,,,,,,,,,,,,
,,,,74.34119774,,,,,,,,,,,,,
,,,,69.00656424,,,,,,,,,,,,,
,,,,70.70470437,,,,,,,,,,,,,
,,,,66.46529991,,,,,,,,,,,,,
,,,,70.66783998,,,,,,,,,,,,,
,,,,78.06687913,,,,,,,,,,,,,
,,,,64.16900538,,,,,,,,,,,,,
,,,,81.83299244,,,,,,,,,,,,,
,,,,77.2618085,,,,,,,,,,,,,
,,,,61.69076725,,,,,,,,,,,,,
,,,,69.2348856,,,,,,,,,,,,,
,,,,71.9949579,,,,,,,,,,,,,
,,,,66.65913523,,,,,,,,,,,,,
,,,,66.84702469,,,,,,,,,,,,,
,,,,71.19702231,,,,,,,,,,,,,
,,,,81.05884032,,,,,,,,,,,,,
,,,,65.7767683,,,,,,,,,,,,,
,,,,61.24363792,,,,,,,,,,,,,
,,,,62.51605385,,,,,,,,,,,,,
,,,,57.40260667,,,,,,,,,,,,,
,,,,77.43899539,,,,,,,,,,,,,
,,,,76.68030253,,,,,,,,,,,,,
,,,,72.24230605,,,,,,,,,,,,,
,,,,66.86486229,,,,,,,,,,,,,
,,,,71.09951006,,,,,,,,,,,,,
,,,,58.15416449,,,,,,,,,,,,,
,,,,68.66170385,,,,,,,,,,,,,
,,,,77.8373686,,,,,,,,,,,,,
,,,,72.76435333,,,,,,,,,,,,,
,,,,60.76796842,,,,,,,,,,,,,
,,,,76.73381535,,,,,,,,,,,,,
,,,,67.35599106,,,,,,,,,,,,,
,,,,69.36569472,,,,,,,,,,,,,
,,,,80.20858108,,,,,,,,,,,,,
,,,,66.32259906,,,,,,,,,,,,,
,,,,67.85187652,,,,,,,,,,,,,
,,,,74.02368834,,,,,,,,,,,,,
,,,,68.21576369,,,,,,,,,,,,,
,,,,54.03129905,,,,,,,,,,,,,
,,,,72.09603767,,,,,,,,,,,,,
,,,,72.27203539,,,,,,,,,,,,,
,,,,79.13237882,,,,,,,,,,,,,
,,,,79.9219902,,,,,,,,,,,,,
,,,,81.60942777,,,,,,,,,,,,,
,,,,74.19255102,,,,,,,,,,,,,
,,,,72.10674024,,,,,,,,,,,,,
,,,,78.2904438,,,,,,,,,,,,,
,,,,77.49607573,,,,,,,,,,,,,
,,,,77.2844028,,,,,,,,,,,,,
,,,,77.2570518,,,,,,,,,,,,,
,,,,72.62403082,,,,,,,,,,,,,
,,,,76.31403701,,,,,,,,,,,,,
,,,,76.46268373,,,,,,,,,,,,,
,,,,83.07686819,,,,,,,,,,,,,
,,,,80.73062836,,,,,,,,,,,,,
,,,,75.97750083,,,,,,,,,,,,,
,,,,73.58963992,,,,,,,,,,,,,
,,,,70.90924226,,,,,,,,,,,,,
,,,,78.32730819,,,,,,,,,,,,,
,,,,68.41673405,,,,,,,,,,,,,
,,,,53.33325406,,,,,,,,,,,,,
,,,,57.45374114,,,,,,,,,,,,,
,,,,76.28430766,,,,,,,,,,,,,
,,,,60.18765162,,,,,,,,,,,,,
,,,,68.56538077,,,,,,,,,,,,,
,,,,71.44912715,,,,,,,,,,,,,
,,,,58.58821291,,,,,,,,,,,,,
,,,,66.39989535,,,,,,,,,,,,,
,,,,72.77386672,,,,,,,,,,,,,
,,,,79.30480902,,,,,,,,,,,,,
,,,,76.93954241,,,,,,,,,,,,,
,,,,63.78846977,,,,,,,,,,,,,
,,,,68.41792323,,,,,,,,,,,,,
,,,,99.25438805,,,,,,,,,,,,,
,,,,98.47310089,,,,,,,,,,,,,
,,,,98.20672597,,,,,,,,,,,,,
,,,,99.43870998,,,,,,,,,,,,,
,,,,98.27926557,,,,,,,,,,,,,
,,,,99.43395329,,,,,,,,,,,,,
,,,,99.69794986,,,,,,,,,,,,,
,,,,98.43742568,,,,,,,,,,,,,
,,,,99.49935785,,,,,,,,,,,,,
,,,,99.21752366,,,,,,,,,,,,,
,,,,99.29719831,,,,,,,,,,,,,
,,,,98.73352994,,,,,,,,,,,,,
,,,,97.96413452,,,,,,,,,,,,,
,,,,97.60024735,,,,,,,,,,,,,
,,,,95.08276649,,,,,,,,,,,,,
,,,,98.08067355,,,,,,,,,,,,,
,,,,98.5587214,,,,,,,,,,,,,
,,,,96.73452885,,,,,,,,,,,,,
,,,,96.30880464,,,,,,,,,,,,,
,,,,95.64405651,,,,,,,,,,,,,
,,,,98.95471626,,,,,,,,,,,,,
,,,,42.23469533,,,,,,,,,,,,,
,,,,42.20020929,,,,,,,,,,,,,
,,,,42.22756029,,,,,,,,,,,,,
,,,,68.25857394,,,,,,,,,,,,,
,,,,78.49379251,,,,,,,,,,,,,
,,,,71.29096704,,,,,,,,,,,,,
,,,,74.94173049,,,,,,,,,,,,,
,,,,63.85863102,,,,,,,,,,,,,
,,,,67.45469248,,,,,,,,,,,,,
,,,,98.96304048,,,,,,,,,,,,,
,,,,66.55686629,,,,,,,,,,,,,
,,,,76.08928317,,,,,,,,,,,,,
,,,,61.13661228,,,,,,,,,,,,,
,,,,75.32107692,,,,,,,,,,,,,
,,,,92.14907482,,,,,,,,,,,,,
,,,,93.13965657,,,,,,,,,,,,,
,,,,81.52856395,,,,,,,,,,,,,
,,,,81.55115826,,,,,,,,,,,,,
,,,,88.38058317,,,,,,,,,,,,,
,,,,96.1839414,,,,,,,,,,,,,
,,,,57.04942206,,,,,,,,,,,,,
,,,,57.10412405,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,42.20258764,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,76.341388,,,,,,,,,,,,,
,,,,82.68919755,,,,,,,,,,,,,
,,,,83.77253484,,,,,,,,,,,,,
,,,,83.97707273,,,,,,,,,,,,,
,,,,75.23426723,,,,,,,,,,,,,
,,,,83.68096846,,,,,,,,,,,,,
,,,,76.65176236,,,,,,,,,,,,,
,,,,76.71954526,,,,,,,,,,,,,
,,,,74.66822052,,,,,,,,,,,,,
,,,,63.23312562,,,,,,,,,,,,,
,,,,76.21295724,,,,,,,,,,,,,
,,,,78.19887742,,,,,,,,,,,,,
,,,,82.10412405,,,,,,,,,,,,,
,,,,74.43633164,,,,,,,,,,,,,
,,,,78.03358227,,,,,,,,,,,,,
,,,,78.85173382,,,,,,,,,,,,,
,,,,72.87137897,,,,,,,,,,,,,
,,,,69.6475289,,,,,,,,,,,,,
,,,,86.24601627,,,,,,,,,,,,,
,,,,89.45202873,,,,,,,,,,,,,
,,,,88.29853018,,,,,,,,,,,,,
,,,,79.20254008,,,,,,,,,,,,,
,,,,83.33610807,,,,,,,,,,,,,
,,,,75.63026209,,,,,,,,,,,,,
,,,,82.19806878,,,,,,,,,,,,,
,,,,87.55053988,,,,,,,,,,,,,
,,,,83.12324597,,,,,,,,,,,,,
,,,,89.56500024,,,,,,,,,,,,,
,,,,83.80939923,,,,,,,,,,,,,
,,,,78.88146316,,,,,,,,,,,,,
,,,,87.78956381,,,,,,,,,,,,,
,,,,74.51362793,,,,,,,,,,,,,
,,,,82.904438,,,,,,,,,,,,,
,,,,89.04889883,,,,,,,,,,,,,
,,,,74.17709176,,,,,,,,,,,,,
,,,,74.59568092,,,,,,,,,,,,,
,,,,77.38905009,,,,,,,,,,,,,
,,,,75.14864672,,,,,,,,,,,,,
,,,,71.54069353,,,,,,,,,,,,,
,,,,81.3406745,,,,,,,,,,,,,
,,,,86.51120202,,,,,,,,,,,,,
,,,,78.09066261,,,,,,,,,,,,,
,,,,76.25219997,,,,,,,,,,,,,
,,,,75.8657185,,,,,,,,,,,,,
,,,,82.46563288,,,,,,,,,,,,,
,,,,72.56338296,,,,,,,,,,,,,
,,,,64.84207772,,,,,,,,,,,,,
,,,,84.12571945,,,,,,,,,,,,,
,,,,73.27688722,,,,,,,,,,,,,
,,,,72.75959663,,,,,,,,,,,,,
,,,,74.2567664,,,,,,,,,,,,,
,,,,74.23298292,,,,,,,,,,,,,
,,,,74.91437949,,,,,,,,,,,,,
,,,,76.81467916,,,,,,,,,,,,,
,,,,76.00366266,,,,,,,,,,,,,
,,,,74.70151739,,,,,,,,,,,,,
,,,,70.59648956,,,,,,,,,,,,,
,,,,74.36379204,,,,,,,,,,,,,
,,,,81.18013604,,,,,,,,,,,,,
,,,,72.12576702,,,,,,,,,,,,,
,,,,77.05013557,,,,,,,,,,,,,
,,,,77.43661704,,,,,,,,,,,,,
,,,,73.7763402,,,,,,,,,,,,,
,,,,74.22584788,,,,,,,,,,,,,
,,,,78.0228797,,,,,,,,,,,,,
,,,,83.81891262,,,,,,,,,,,,,
,,,,69.80687818,,,,,,,,,,,,,
,,,,78.13704038,,,,,,,,,,,,,
,,,,66.1620606,,,,,,,,,,,,,
,,,,82.89730295,,,,,,,,,,,,,
,,,,76.26171336,,,,,,,,,,,,,
,,,,70.4133568,,,,,,,,,,,,,
,,,,67.29415402,,,,,,,,,,,,,
,,,,75.44237264,,,,,,,,,,,,,
,,,,72.30057556,,,,,,,,,,,,,
,,,,69.59877277,,,,,,,,,,,,,
,,,,76.82894925,,,,,,,,,,,,,
,,,,82.4644437,,,,,,,,,,,,,
,,,,78.55681872,,,,,,,,,,,,,
,,,,85.47781002,,,,,,,,,,,,,
,,,,85.75369833,,,,,,,,,,,,,
,,,,76.71359939,,,,,,,,,,,,,
,,,,79.09908196,,,,,,,,,,,,,
,,,,80.48922609,,,,,,,,,,,,,
,,,,77.47348143,,,,,,,,,,,,,
,,,,79.85658564,,,,,,,,,,,,,
,,,,76.71122104,,,,,,,,,,,,,
,,,,80.22641868,,,,,,,,,,,,,
,,,,79.28697141,,,,,,,,,,,,,
,,,,74.33168435,,,,,,,,,,,,,
,,,,81.18964943,,,,,,,,,,,,,
,,,,67.73414831,,,,,,,,,,,,,
,,,,79.22989107,,,,,,,,,,,,,
,,,,83.25286591,,,,,,,,,,,,,
,,,,87.22232793,,,,,,,,,,,,,
,,,,84.99262712,,,,,,,,,,,,,
,,,,80.20263521,,,,,,,,,,,,,
,,,,78.29163297,,,,,,,,,,,,,
,,,,83.95328925,,,,,,,,,,,,,
,,,,70.81291918,,,,,,,,,,,,,
,,,,83.60129382,,,,,,,,,,,,,
,,,,82.96627503,,,,,,,,,,,,,
,,,,84.61090235,,,,,,,,,,,,,
,,,,65.32250392,,,,,,,,,,,,,
,,,,81.94477477,,,,,,,,,,,,,
,,,,80.17171669,,,,,,,,,,,,,
,,,,72.6977596,,,,,,,,,,,,,
,,,,76.33663131,,,,,,,,,,,,,
,,,,85.64310517,,,,,,,,,,,,,
,,,,66.82443039,,,,,,,,,,,,,
,,,,80.98867907,,,,,,,,,,,,,
,,,,77.34980735,,,,,,,,,,,,,
,,,,66.62108167,,,,,,,,,,,,,
,,,,83.06616563,,,,,,,,,,,,,
,,,,89.36759739,,,,,,,,,,,,,
,,,,78.9433002,,,,,,,,,,,,,
,,,,83.6702659,,,,,,,,,,,,,
,,,,86.80373876,,,,,,,,,,,,,
,,,,84.69295533,,,,,,,,,,,,,
,,,,87.60643105,,,,,,,,,,,,,
,,,,84.79165676,,,,,,,,,,,,,
,,,,88.13204585,,,,,,,,,,,,,
,,,,91.58183894,,,,,,,,,,,,,
,,,,86.72168577,,,,,,,,,,,,,
,,,,89.59948628,,,,,,,,,,,,,
,,,,77.66612757,,,,,,,,,,,,,
,,,,76.83489511,,,,,,,,,,,,,
,,,,79.10978452,,,,,,,,,,,,,
,,,,85.89283166,,,,,,,,,,,,,
,,,,74.17471341,,,,,,,,,,,,,
,,,,82.63568473,,,,,,,,,,,,,
,,,,73.11515959,,,,,,,,,,,,,
,,,,72.98078295,,,,,,,,,,,,,
,,,,72.10911858,,,,,,,,,,,,,
,,,,85.95704704,,,,,,,,,,,,,
,,,,76.13803929,,,,,,,,,,,,,
,,,,77.02754126,,,,,,,,,,,,,
,,,,86.2900157,,,,,,,,,,,,,
,,,,80.43690244,,,,,,,,,,,,,
,,,,84.36593255,,,,,,,,,,,,,
,,,,86.71811825,,,,,,,,,,,,,
,,,,66.60205489,,,,,,,,,,,,,
,,,,84.70960377,,,,,,,,,,,,,
,,,,68.11944061,,,,,,,,,,,,,
,,,,82.0839081,,,,,,,,,,,,,
,,,,81.71288589,,,,,,,,,,,,,
,,,,77.05608143,,,,,,,,,,,,,
,,,,84.40041859,,,,,,,,,,,,,
,,,,77.92417828,,,,,,,,,,,,,
,,,,85.57651144,,,,,,,,,,,,,
,,,,86.85487323,,,,,,,,,,,,,
,,,,68.13133235,,,,,,,,,,,,,
,,,,78.75184322,,,,,,,,,,,,,
,,,,83.1624887,,,,,,,,,,,,,
,,,,85.69542882,,,,,,,,,,,,,
,,,,90.84217286,,,,,,,,,,,,,
,,,,93.02073919,,,,,,,,,,,,,
,,,,84.38971603,,,,,,,,,,,,,
,,,,87.38286638,,,,,,,,,,,,,
,,,,95.28373686,,,,,,,,,,,,,
,,,,94.33596537,,,,,,,,,,,,,
,,,,92.30485659,,,,,,,,,,,,,
,,,,89.22132902,,,,,,,,,,,,,
,,,,87.58026923,,,,,,,,,,,,,
,,,,69.7379061,,,,,,,,,,,,,
,,,,67.27512724,,,,,,,,,,,,,
,,,,83.17200209,,,,,,,,,,,,,
,,,,80.2073919,,,,,,,,,,,,,
,,,,73.43385816,,,,,,,,,,,,,
,,,,78.77324835,,,,,,,,,,,,,
,,,,82.17785283,,,,,,,,,,,,,
,,,,80.44165914,,,,,,,,,,,,,
,,,,91.56637968,,,,,,,,,,,,,
,,,,90.5817438,,,,,,,,,,,,,
,,,,76.82419255,,,,,,,,,,,,,
,,,,43.03500928,,,,,,,,,,,,,
,,,,42.6711221,,,,,,,,,,,,,
,,,,46.89149979,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,87.12124816,,,,,,,,,,,,,
,,,,93.73543262,,,,,,,,,,,,,
,,,,96.37183085,,,,,,,,,,,,,
,,,,96.59777387,,,,,,,,,,,,,
,,,,96.68101603,,,,,,,,,,,,,
,,,,95.23022404,,,,,,,,,,,,,
,,,,96.57280122,,,,,,,,,,,,,
,,,,88.18080198,,,,,,,,,,,,,
,,,,90.84811873,,,,,,,,,,,,,
,,,,88.46025781,,,,,,,,,,,,,
,,,,83.08519241,,,,,,,,,,,,,
,,,,93.16581839,,,,,,,,,,,,,
,,,,84.41231033,,,,,,,,,,,,,
,,,,92.64377111,,,,,,,,,,,,,
,,,,82.74033202,,,,,,,,,,,,,
,,,,88.7373353,,,,,,,,,,,,,
,,,,95.65119155,,,,,,,,,,,,,
,,,,97.99386386,,,,,,,,,,,,,
,,,,87.25562479,,,,,,,,,,,,,
,,,,84.26960948,,,,,,,,,,,,,
,,,,94.18375113,,,,,,,,,,,,,
,,,,91.23222185,,,,,,,,,,,,,
,,,,77.31175379,,,,,,,,,,,,,
,,,,81.19440613,,,,,,,,,,,,,
,,,,78.37844266,,,,,,,,,,,,,
,,,,88.70047091,,,,,,,,,,,,,
,,,,77.79693669,,,,,,,,,,,,,
,,,,76.86462446,,,,,,,,,,,,,
,,,,79.2786472,,,,,,,,,,,,,
,,,,81.88412691,,,,,,,,,,,,,
,,,,89.86823955,,,,,,,,,,,,,
,,,,96.35756077,,,,,,,,,,,,,
,,,,81.40013319,,,,,,,,,,,,,
,,,,96.0614565,,,,,,,,,,,,,
,,,,73.15321315,,,,,,,,,,,,,
,,,,94.65704229,,,,,,,,,,,,,
,,,,79.97312467,,,,,,,,,,,,,
,,,,77.36526661,,,,,,,,,,,,,
,,,,86.32569091,,,,,,,,,,,,,
,,,,91.44389478,,,,,,,,,,,,,
,,,,90.88022642,,,,,,,,,,,,,
,,,,84.58474052,,,,,,,,,,,,,
,,,,94.74860867,,,,,,,,,,,,,
,,,,87.2282738,,,,,,,,,,,,,
,,,,77.25824097,,,,,,,,,,,,,
,,,,80.13841983,,,,,,,,,,,,,
,,,,91.67578367,,,,,,,,,,,,,
,,,,95.1053608,,,,,,,,,,,,,
,,,,83.89620891,,,,,,,,,,,,,
,,,,83.06378728,,,,,,,,,,,,,
,,,,94.53098987,,,,,,,,,,,,,
,,,,81.7033725,,,,,,,,,,,,,
,,,,84.86776388,,,,,,,,,,,,,
,,,,83.74756219,,,,,,,,,,,,,
,,,,75.57912762,,,,,,,,,,,,,
,,,,61.70741569,,,,,,,,,,,,,
,,,,67.09675118,,,,,,,,,,,,,
,,,,65.98249536,,,,,,,,,,,,,
,,,,59.01393712,,,,,,,,,,,,,
,,,,73.91309518,,,,,,,,,,,,,
,,,,96.95095847,,,,,,,,,,,,,
,,,,94.72125767,,,,,,,,,,,,,
,,,,87.09746468,,,,,,,,,,,,,
,,,,90.06683157,,,,,,,,,,,,,
,,,,99.21276697,,,,,,,,,,,,,
,,,,97.65732769,,,,,,,,,,,,,
,,,,98.42434477,,,,,,,,,,,,,
,,,,96.64534082,,,,,,,,,,,,,
,,,,95.56676022,,,,,,,,,,,,,
,,,,88.91095467,,,,,,,,,,,,,
,,,,96.00556533,,,,,,,,,,,,,
,,,,93.31803263,,,,,,,,,,,,,
,,,,42.25728964,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,42.2905865,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,
,,,,42.22637112,,,,,,,,,,,,,
,,,,86.84179232,,,,,,,,,,,,,
,,,,81.87818104,,,,,,,,,,,,,
,,,,68.97326737,,,,,,,,,,,,,
,,,,66.58897398,,,,,,,,,,,,,
,,,,70.28730438,,,,,,,,,,,,,
,,,,71.11972601,,,,,,,,,,,,,
,,,,69.37045141,,,,,,,,,,,,,
,,,,78.61865576,,,,,,,,,,,,,
,,,,78.06093326,,,,,,,,,,,,,
,,,,82.18142035,,,,,,,,,,,,,
,,,,83.71188698,,,,,,,,,,,,,
,,,,84.56214622,,,,,,,,,,,,,
,,,,85.40289207,,,,,,,,,,,,,
,,,,89.87894211,,,,,,,,,,,,,
,,,,76.43890025,,,,,,,,,,,,,
,,,,69.57736764,,,,,,,,,,,,,
,,,,80.3572278,,,,,,,,,,,,,
,,,,83.12919184,,,,,,,,,,,,,
,,,,80.45830757,,,,,,,,,,,,,
,,,,72.42424963,,,,,,,,,,,,,
,,,,70.58935452,,,,,,,,,,,,,
,,,,70.23141321,,,,,,,,,,,,,
,,,,80.45117253,,,,,,,,,,,,,
,,,,76.01198687,,,,,,,,,,,,,
,,,,86.63844361,,,,,,,,,,,,,
,,,,80.62479189,,,,,,,,,,,,,
,,,,76.79684155,,,,,,,,,,,,,
,,,,82.46801123,,,,,,,,,,,,,
,,,,71.50620749,,,,,,,,,,,,,
,,,,69.3526138,,,,,,,,,,,,,
,,,,75.96204157,,,,,,,,,,,,,
,,,,80.02782667,,,,,,,,,,,,,
,,,,92.20615516,,,,,,,,,,,,,
,,,,88.1617752,,,,,,,,,,,,,
,,,,90.13580364,,,,,,,,,,,,,
,,,,80.60814346,,,,,,,,,,,,,
,,,,77.10840508,,,,,,,,,,,,,
,,,,80.95419303,,,,,,,,,,,,,
,,,,81.89482947,,,,,,,,,,,,,
,,,,76.44246777,,,,,,,,,,,,,
,,,,85.23521857,,,,,,,,,,,,,
,,,,84.1007468,,,,,,,,,,,,,
,,,,85.17694906,,,,,,,,,,,,,
,,,,88.25809827,,,,,,,,,,,,,
,,,,89.39613756,,,,,,,,,,,,,
,,,,71.36112829,,,,,,,,,,,,,
,,,,70.06849641,,,,,,,,,,,,,
,,,,79.61518337,,,,,,,,,,,,,
,,,,82.23017647,,,,,,,,,,,,,
,,,,90.32488227,,,,,,,,,,,,,
,,,,86.2674214,,,,,,,,,,,,,
,,,,77.22018741,,,,,,,,,,,,,
,,,,81.21462208,,,,,,,,,,,,,
,,,,88.27117918,,,,,,,,,,,,,
,,,,62.4684869,,,,,,,,,,,,,
,,,,57.61071208,,,,,,,,,,,,,
,,,,82.53936165,,,,,,,,,,,,,
,,,,88.31280027,,,,,,,,,,,,,
,,,,82.2515816,,,,,,,,,,,,,
,,,,76.15468772,,,,,,,,,,,,,
,,,,73.92498692,,,,,,,,,,,,,
,,,,72.96651287,,,,,,,,,,,,,
,,,,81.72358845,,,,,,,,,,,,,
,,,,86.1948818,,,,,,,,,,,,,
,,,,80.65214289,,,,,,,,,,,,,
,,,,81.41797079,,,,,,,,,,,,,
,,,,79.6092375,,,,,,,,,,,,,
,,,,82.5369833,,,,,,,,,,,,,
,,,,88.36512391,,,,,,,,,,,,,
,,,,76.45792703,,,,,,,,,,,,,
,,,,85.09132854,,,,,,,,,,,,,
,,,,86.79660372,,,,,,,,,,,,,
,,,,62.30081339,,,,,,,,,,,,,
,,,,86.15088237,,,,,,,,,,,,,
,,,,78.10493269,,,,,,,,,,,,,
,,,,73.72282738,,,,,,,,,,,,,
,,,,86.32331256,,,,,,,,,,,,,
,,,,82.6594682,,,,,,,,,,,,,
,,,,87.93226466,,,,,,,,,,,,,
,,,,82.31579698,,,,,,,,,,,,,
,,,,72.58597726,,,,,,,,,,,,,
,,,,79.32026828,,,,,,,,,,,,,
,,,,79.75669505,,,,,,,,,,,,,
,,,,75.24972649,,,,,,,,,,,,,
,,,,92.06940018,,,,,,,,,,,,,
,,,,89.60067545,,,,,,,,,,,,,
,,,,89.12976264,,,,,,,,,,,,,
,,,,79.97669219,,,,,,,,,,,,,
,,,,75.01545926,,,,,,,,,,,,,
,,,,85.05565333,,,,,,,,,,,,,
,,,,85.64072682,,,,,,,,,,,,,
,,,,85.96537126,,,,,,,,,,,,,
,,,,82.58336108,,,,,,,,,,,,,
,,,,83.27427104,,,,,,,,,,,,,
,,,,83.37535081,,,,,,,,,,,,,
,,,,86.48504019,,,,,,,,,,,,,
,,,,72.40641202,,,,,,,,,,,,,
,,,,84.33858155,,,,,,,,,,,,,
,,,,88.63863388,,,,,,,,,,,,,
,,,,92.37501784,,,,,,,,,,,,,
,,,,86.18180088,,,,,,,,,,,,,
,,,,72.39927698,,,,,,,,,,,,,
,,,,88.30566522,,,,,,,,,,,,,
,,,,85.30300147,,,,,,,,,,,,,
,,,,79.56167055,,,,,,,,,,,,,
,,,,83.5929696,,,,,,,,,,,,,
,,,,87.76934786,,,,,,,,,,,,,
,,,,82.66779242,,,,,,,,,,,,,
,,,,84.34452742,,,,,,,,,,,,,
,,,,89.38662417,,,,,,,,,,,,,
,,,,83.10540836,,,,,,,,,,,,,
,,,,85.24235361,,,,,,,,,,,,,
,,,,73.66574704,,,,,,,,,,,,,
,,,,71.98425534,,,,,,,,,,,,,
,,,,86.77400942,,,,,,,,,,,,,
,,,,83.5299434,,,,,,,,,,,,,
,,,,79.17162156,,,,,,,,,,,,,
,,,,82.07558388,,,,,,,,,,,,,
,,,,79.79474861,,,,,,,,,,,,,
,,,,86.82752224,,,,,,,,,,,,,
,,,,85.82385958,,,,,,,,,,,,,
,,,,91.68172953,,,,,,,,,,,,,
,,,,80.88403177,,,,,,,,,,,,,
,,,,79.5414546,,,,,,,,,,,,,
,,,,80.85311326,,,,,,,,,,,,,
,,,,88.41388004,,,,,,,,,,,,,
,,,,80.95300385,,,,,,,,,,,,,
,,,,88.93830567,,,,,,,,,,,,,
,,,,92.52247538,,,,,,,,,,,,,
,,,,89.37592161,,,,,,,,,,,,,
,,,,88.08210056,,,,,,,,,,,,,
,,,,80.55106312,,,,,,,,,,,,,
,,,,78.0502307,,,,,,,,,,,,,
,,,,86.34352852,,,,,,,,,,,,,
,,,,78.54373781,,,,,,,,,,,,,
,,,,89.88369881,,,,,,,,,,,,,
,,,,93.15511583,,,,,,,,,,,,,
,,,,87.71702421,,,,,,,,,,,,,
,,,,91.61156828,,,,,,,,,,,,,
,,,,87.50535128,,,,,,,,,,,,,
,,,,90.56985207,,,,,,,,,,,,,
,,,,93.19673691,,,,,,,,,,,,,
,,,,87.11411311,,,,,,,,,,,,,
,,,,92.8661466,,,,,,,,,,,,,
,,,,73.03667412,,,,,,,,,,,,,
,,,,78.37368596,,,,,,,,,,,,,
,,,,76.05717547,,,,,,,,,,,,,
,,,,81.74499358,,,,,,,,,,,,,
,,,,79.33929506,,,,,,,,,,,,,
,,,,81.2181896,,,,,,,,,,,,,
,,,,84.57047044,,,,,,,,,,,,,
,,,,80.57127908,,,,,,,,,,,,,
,,,,79.98620558,,,,,,,,,,,,,
,,,,78.83270704,,,,,,,,,,,,,
,,,,90.55439281,,,,,,,,,,,,,
