ZIP,ADI National Rank,ADI State Rank,Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation,Social Vulnerability Index,National Risk Index (FEMA),Social Vulnerability Score,Community Resilience Score,Longitude,Latitude,Miles to UMC
76670,71.47436363,6.797699533,0.491849551,0.562518778,0.198387079,0.641676738,0.535131304,72.98266161,72.95880093,32.64214644,-96.9883554,32.12887062,301.1812353
76671,76.02193813,7.265467172,0.507237489,0.543463148,0.137548681,0.449124659,0.456420382,66.50492777,63.03748822,25.62999916,-97.52763317,31.99353161,275.6405941
76673,81.19177914,8.085889571,0.505697475,0.681603676,0.210324686,0.712295997,0.604931283,69.06095364,76.52939163,30.99341076,-96.89102072,31.75369712,316.5454788
76676,88.66666667,9,0.63,0.95,0.16,0.93,0.83,80.8602,96.73000336,29.52000046,-96.95842335,31.87170245,309.5682819
76678,85.5,8.5,0.5,0.65,0.53,0.49,0.55,43.4809,72.31999969,8.960000038,-96.75083799,31.65008676,327.0625827
76679,80.23183121,7.804897109,0.424024486,0.476587653,0.104269341,0.428905965,0.384514196,81.23304767,58.2109156,19.88999939,-96.59358293,31.94557674,327.3518693
76680,55.75,5.5,0.22,0.42,0.19,0.81,0.4,71.6703,82.41999817,7.130000114,-96.80382195,31.1879433,339.3470935
76681,88,9,0.43,0.62,0.17,0.65,0.51,79.1752,54.52999878,19.88999939,-96.44005462,31.91068722,336.6198831
76682,73.27417958,7.181128043,0.358285479,0.647945231,0.243913483,0.813102707,0.5586915,69.39578695,81.05327929,21.78828327,-96.90820259,31.45235054,324.9818916
76684,60.5,5.5,0.16,0.35,0.07,0.77,0.33,65.5568,42.97000122,43.70999908,NA,NA,NA
76685,77.5,7.5,0.66,0.66,0.37,0.52,0.61,50.0737,62.38000107,7.130000114,-97.01006165,31.34971035,323.1781246
76686,77.33333333,7.333333333,0.52,0.62,0.25,0.85,0.64,66.3916,76.65000153,8.960000038,-96.54466382,31.7416962,335.4514334
76687,61.3883618,5.429475016,0.310037951,0.558519924,0.118538899,0.491271347,0.364231499,66.52551195,64.30385258,17.75582579,-96.48685961,31.3691742,349.6615128
76689,54.81133094,4.853103388,0.227529899,0.515164385,0.090085944,0.346874176,0.27559638,66.56200967,42.06245616,34.12855732,-97.50478187,31.66622476,287.0211997
76690,72.76207249,6.86503318,0.557789492,0.568575873,0.185356032,0.486291047,0.505504666,80.49703626,66.26853537,25.44572725,-97.79213395,32.10308893,258.3860777
76691,69.28583205,6.55699585,0.320318152,0.539804385,0.108198125,0.686473758,0.438026131,64.4051546,58.28412419,41.45271355,-97.09721896,31.77562849,304.9276374
76692,76.09640575,7.45288492,0.490815593,0.431983768,0.075306014,0.476895955,0.424213677,67.5524376,58.85347667,29.52000046,-97.33381456,31.95900201,286.9798103
76693,73.65059865,7.248807913,0.396645293,0.491957959,0.24068945,0.769990746,0.508475013,68.35255811,70.70583231,14.86570805,-96.43841575,31.80974512,339.3384316
76701,89.96051673,9.376837819,0.796151548,0.640304934,0.753590254,0.602008888,0.741530034,59.53392462,84.03920507,43.70999908,-97.1385252,31.55198005,309.7545517
76702,46.75,3.75,0.16,0.38,0.14,0.68,0.31,68.538,49.47000122,43.70999908,NA,NA,NA
76704,79.41192106,7.868075398,0.722668137,0.526207277,0.608052752,0.777456535,0.736567721,65.24796609,83.75092375,43.70999908,-97.12416126,31.57555236,309.7336512
76705,77.54974501,7.607980337,0.592738497,0.566648006,0.412115798,0.704490286,0.621487219,65.26858197,75.80726583,43.70999908,-97.08803496,31.62445312,310.0550422
76706,74.86137788,7.441817297,0.559438638,0.461994824,0.438778143,0.496489499,0.502836867,66.68240917,72.17418148,41.66891742,-97.09127406,31.46498514,315.0837634
76707,87.75805583,8.779655881,0.767527356,0.700731472,0.666453308,0.560366513,0.73843136,60.29517985,88.35177925,43.70999908,-97.15829598,31.55366805,308.6730487
76708,74.18579689,7.156878195,0.564450778,0.641351497,0.459445004,0.416570032,0.539729013,64.23569499,71.52329628,43.70999908,-97.21186735,31.62749249,303.4869174
76710,74.48498453,7.207109052,0.570563691,0.53727077,0.469489293,0.496379976,0.538865995,67.66601034,74.47263748,43.70999908,-97.19550045,31.5387109,307.2393582
76711,91.8307791,9.480346265,0.741944874,0.650551257,0.712633945,0.608897487,0.725834623,77.18401221,88.90896465,43.70999908,-97.1537343,31.51421467,310.2131677
76712,59.76013119,5.386648536,0.321885316,0.435440354,0.227717941,0.444175873,0.350043834,70.38711204,48.06203336,43.70999908,-97.25511715,31.52409756,304.6506249
76714,81.75,8,0.78,0.46,0.48,0.92,0.79,78.1989,92.90000153,43.70999908,NA,NA,NA
76797,70.5,6.75,0.39,0.44,0.49,0.15,0.3,67.683,64.54000092,43.70999908,NA,NA,NA
76798,0,0,0,0,0.22,0,0,75.9311,95.33999634,43.70999908,-97.12095946,31.54610685,310.8589582
76799,97,10,0.96,0.21,0.42,0.8,0.75,48.5314,83.87999725,43.70999908,NA,NA,NA
76801,78.89298861,7.645309805,0.459254284,0.666541922,0.21873623,0.691868727,0.567511934,68.07463955,64.87903396,37.25869663,-99.05444162,31.75449582,207.314438
76802,67.23914788,6.213070689,0.36409131,0.699565113,0.175455348,0.723123646,0.529021905,70.46915075,63.84570772,38.08000183,-98.89487262,31.71934239,216.2146154
76803,69,6.5,0.36,0.86,0.17,0.73,0.58,77.8457,68.68000031,38.08000183,NA,NA,NA
76804,50,5,0.67,0.2,0.49,0.84,0.61,79.1847,76.05999756,38.08000183,NA,NA,NA
76820,41,3.5,0.15,0.39,0,0.34,0.19,44.7855,20.54000092,26.12000084,-99.04510386,30.79290506,254.3816986
76821,88.61733376,9.05120855,0.34923612,0.669072165,0.243567259,0.329571482,0.37745249,64.83636292,52.01291425,34.36000061,-99.94957084,31.73857957,169.9054761
76823,81.3723169,7.944061402,0.331284331,0.634976362,0.155494147,0.801412652,0.52084534,65.84374222,60.32405695,35.11422908,-99.16203713,31.68714944,205.3820939
76824,60.66666667,5.666666667,0.49,0.49,0.05,0.59,0.46,58.0662,55.86000061,30.72999954,-98.46337596,30.94107646,270.5997712
76825,85.36538798,8.345331932,0.594223392,0.647740621,0.241077915,0.55466644,0.566790019,58.01821487,66.85354469,21.32735176,-99.39326647,31.09487696,225.1188898
76827,67.5,6,0.23,0.73,0.2,0.82,0.51,70.0911,58.86000061,38.08000183,-99.13028233,31.5258871,214.1673375
76828,74,7,0.32,0.39,0.01,0.33,0.27,55.1753,36.88000107,27.48999977,-99.28433163,32.00725187,185.9552771
76831,40.95846496,3.237802738,0.200331862,0.433469591,0.003226036,0.203822817,0.180595357,65.22281337,21.08690647,18.0774792,-98.95538882,30.74599959,260.2968398
76832,43.33333333,4,0.43,0.41,0.17,0.65,0.45,71.5752,60.20000076,16.22999954,-98.74384597,30.97491632,257.0769691
76834,90.44983034,9.2282275,0.529658254,0.691955078,0.135860403,0.703512861,0.591887453,75.25162419,71.99944018,27.48999977,-99.46843821,31.87873764,183.0791194
76836,86,9,0.59,0.6,0.03,0.1,0.34,37.17,49.61999893,25.64999962,-99.59192855,31.42404247,200.1495595
76837,62.12119741,5.972977346,0.519168943,0.819527897,0.327101053,0.782426844,0.688786578,77.45846953,75.60535729,0.8686071,-99.88179319,31.21096459,201.2453972
76841,84.66666667,8.333333333,0.79,0.69,0.28,0.7,0.73,80.3858,81.44000244,1.110000014,-100.1422288,30.86683394,213.5769378
76842,41,3.5,0.15,0.39,0,0.34,0.19,44.7855,20.54000092,26.12000084,-99.10237297,30.91883876,245.5346224
76844,71.93595519,6.731866482,0.30616484,0.58149438,0.148418205,0.579472735,0.410758984,59.37315166,57.43563759,24.61931837,-98.49351092,31.44385788,246.5797725
76845,88,9,0.4,0.65,0.12,0.81,0.56,72.9451,64.55000305,27.48999977,-99.48191585,31.54302358,198.4722807
76848,84.66666667,8.333333333,0.79,0.69,0.28,0.7,0.73,80.3858,81.44000244,1.110000014,-99.56374829,30.83923444,233.1189579
76849,64.00274286,5.913371429,0.393076571,0.300873143,0.213076571,0.628294857,0.407858286,81.46886391,66.44919831,16.12999916,-99.83794541,30.45846774,247.0233222
76852,54.83586957,5.391521739,0.419417391,0.803386957,0.246508696,0.585504348,0.549947826,62.26125835,63.99486405,9.280630296,-99.44335476,31.35556396,209.5118378
76853,51.97095999,4.675650266,0.405205265,0.449561266,0.124522093,0.496543403,0.393052335,63.43642244,50.46128516,25.55434927,-98.39054203,31.24773656,259.7990386
76854,66.4031746,6.174920635,0.49612381,0.485780952,0.150495238,0.565514286,0.475971429,88.73751229,64.93312466,8.591390065,-99.5394178,30.57113057,249.3452032
76855,38.5,3.5,0.33,0.91,0.36,0.84,0.66,75.4138,71.52999878,0.699999988,NA,NA,NA
76856,55.34037368,5.090170593,0.250763407,0.54229653,0.086851735,0.437911672,0.328302839,73.21995401,50.4130614,22.82361543,-99.26654799,30.70287746,251.1044517
76857,68.69256326,6.351629346,0.401052505,0.503763066,0.03953262,0.349342785,0.344012976,65.27711456,48.3464325,27.59690615,-98.93313142,31.93355847,205.6863359
76858,54.83586957,5.391521739,0.419417391,0.803386957,0.246508696,0.585504348,0.549947826,62.26125835,63.99486405,9.280630296,-99.6200067,31.20750842,210.6399832
76859,66.4031746,6.174920635,0.49612381,0.485780952,0.150495238,0.565514286,0.475971429,88.73751229,64.93312466,8.591390065,-99.83121493,30.87096118,222.5420309
76861,56.34874187,4.99328527,0.256854898,0.634166667,0.252576754,0.522569444,0.402154605,71.40359125,51.42809489,28.67011318,-100.1963629,31.59209936,168.9975909
76862,38.5,3.5,0.33,0.91,0.36,0.84,0.66,75.4138,71.52999878,0.699999988,-99.70944525,31.413775,196.2060155
76864,69.51904235,6.44903603,0.29,0.625206069,0.190660242,0.593553414,0.425454173,53.82426963,64.81005538,24.48999977,-98.73646445,31.54559047,230.9633682
76865,89.30632524,9.135257023,0.377053197,0.661725122,0.223755664,0.403144823,0.415175365,73.47031722,59.41088966,34.36000061,-100.1366298,31.84942167,156.9506434
76866,38.5,3.5,0.33,0.91,0.36,0.84,0.66,75.4138,71.52999878,0.699999988,-99.92927742,31.45181929,186.1034855
76869,45.39268025,3.925312295,0.338014193,0.435704148,0.071074269,0.413592316,0.321107305,65.51773249,40.60899567,18.01937965,-98.97468111,30.90946938,251.0107024
76870,54.5,4.5,0.29,0.53,0.03,0.54,0.36,52.7006,45.15000153,24.48999977,-98.53150766,31.6038578,238.1402256
76871,53.39649646,5.179276929,0.480634127,0.470128026,0.125695139,0.475945189,0.415189038,60.68721712,56.85181854,19.21108378,-98.9951001,31.27323815,231.9730097
76872,56.07176827,5.405719227,0.469630499,0.487485517,0.122284328,0.446402067,0.407541882,55.39201622,51.41633961,20.61036595,-99.16029593,31.33568294,221.9996541
76873,88,9,0.4,0.65,0.12,0.81,0.56,72.9451,64.55000305,27.48999977,-99.36962419,31.50456538,205.0042496
76874,71.69740768,6.829541216,0.412691589,0.582924384,0.432492778,0.726479184,0.561595582,97.17456251,72.75308586,7.332302178,-100.1227173,30.47691434,238.2454813
76875,79.59075079,8.041790857,0.37025459,0.752528654,0.289465463,0.504178923,0.485723704,70.1275158,61.98264632,24.05612782,-100.0074836,31.59926941,175.2024969
76877,61.71752165,6.010770597,0.511867089,0.556499001,0.251867089,0.589676882,0.518940706,71.0592219,70.42907877,16.22999954,-98.75357853,31.15802699,247.794271
76878,77.36317627,7.45061082,0.303111141,0.6440906,0.140046252,0.731826962,0.485393824,68.47606183,56.9824556,32.66326836,-99.2961072,31.66647094,200.3967781
76880,54.5,4.5,0.29,0.53,0.03,0.54,0.36,52.7006,45.15000153,24.48999977,-98.31513601,31.44490223,254.92978
76882,89.01638467,9.105236552,0.383812004,0.658271576,0.193195217,0.52298094,0.457832367,73.31561846,60.92457667,32.33649379,-99.71447657,31.80058704,176.1672064
76883,48,4,0.2,0.28,0.02,0.43,0.22,97.1531,48.29999924,16.12999916,NA,NA,NA
76884,88,9,0.4,0.65,0.12,0.81,0.56,72.9451,64.55000305,27.48999977,-99.56405703,31.69646008,187.5182996
76885,49.33333333,4,0.34,0.49,0,0.19,0.25,70.3111,29.87999916,15.5,-98.8574718,30.87303936,257.5449997
76886,54.25,4.5,0.16,0.39,0.18,0.5,0.27,83.9283,44.00999832,50.63999939,NA,NA,NA
76887,69,6.5,0.43,0.55,0.11,0.34,0.38,36.3209,31.84000015,25.64999962,-99.15807213,31.02693313,237.7196154
76888,88,9,0.4,0.65,0.12,0.81,0.56,72.9451,64.55000305,27.48999977,-99.63741658,31.60916946,188.844014
76890,63.55618684,5.686107899,0.389401472,0.510929166,0.042000724,0.411608544,0.360930373,63.94630164,52.73564487,24.31252755,-98.76491526,31.69227921,223.445486
76901,69.79890456,6.617504412,0.414208785,0.475310805,0.391267305,0.606528654,0.471263077,51.98293441,65.04329072,49.54129852,-100.6401159,31.52352175,159.7093038
76902,59.33333333,6,0.89,0.7,0.66,0.93,0.91,62.1914,98.29000092,50.63999939,-100.7245137,31.54436765,156.2476106
76903,73.16400443,7.204835485,0.426681024,0.551189179,0.449829923,0.648554769,0.521598114,48.82020011,68.02412219,50.63999939,-100.4378652,31.48169232,167.865813
76904,53.94573114,4.749182154,0.219609723,0.391978654,0.268695384,0.58849918,0.332885324,54.14068281,47.08943756,49.36692384,-100.4167681,31.28847634,180.1919244
76905,74.84729686,7.206552272,0.415486661,0.614013252,0.42405231,0.570960418,0.500646556,51.3987308,67.81683348,48.6988744,-100.3158011,31.49982773,170.4596998
76906,47,4,0.06,0.39,0.21,0.31,0.16,21.4586,18.96999931,50.63999939,NA,NA,NA
76908,0,0,0.26,0.01,0.44,0.28,0.09,5.4321,2.029999971,50.63999939,-100.4031666,31.43224829,171.850775
76909,55,5.166666667,0.29,0.1,0.43,0.73,0.34,56.5476,43.56999969,50.63999939,-100.4662624,31.44142475,169.4861255
76930,74.5,7,0.34,0.44,0.16,0.27,0.29,87.7646,45.68999863,12.15999985,-101.1196119,31.11052364,176.7457623
76932,79,8,0.47,0.23,0.68,0.57,0.46,77.9765,66.80000305,1.450000048,-101.5499269,31.19060324,166.7004548
76933,89.35144751,9.094425157,0.375018063,0.666092167,0.216033131,0.398616618,0.410731342,67.91242473,54.39785823,28.87931667,-100.2854371,31.87611025,150.0508771
76935,42.46067416,3.635155009,0.284522984,0.38425412,0.23996314,0.550268864,0.348813964,76.26650447,45.52655571,36.49245626,-100.4223391,31.07738021,193.0869363
76936,78,7.666666667,0.6,0.59,0.48,0.66,0.63,87.2521,71.66999817,5.610000134,-100.647141,30.8881106,199.8748539
76937,50.12311165,4.237975343,0.230591635,0.605927353,0.254744084,0.641183269,0.431945515,80.39269722,55.43753841,29.90266887,-100.1502739,31.39109953,182.0470577
76940,50.12311165,4.237975343,0.230591635,0.605927353,0.254744084,0.641183269,0.431945515,80.39269722,55.43753841,29.90266887,-100.1269439,31.43681154,180.1717393
76941,74.5,7,0.34,0.44,0.16,0.27,0.29,87.7646,45.68999863,12.15999985,-100.898434,31.24727186,171.4405302
76943,68,6,0.35,0.65,0.5,0.42,0.44,85.372,77.69999695,10.5,-101.3267214,30.48009766,217.1520752
76945,77.04862983,7.285994411,0.398373212,0.694454994,0.277651601,0.533868844,0.490822889,61.78188319,65.62537289,35.96830449,-100.602875,31.87283509,139.6283866
76949,98.5,10,0.51,0.63,0.12,0.62,0.54,79.2192,60.34000015,15.5,NA,NA,NA
76950,81.5,8,0.53,0.75,0.66,0.89,0.75,97.1864,86.23999786,2.480000019,-100.5657665,30.43433385,231.0413242
76951,82,8,0.19,0.43,0.23,0.29,0.23,71.4943,39.63000107,12.10999966,-101.0470686,31.81238898,131.7213043
76953,86,8.5,0.36,0.69,0.18,0.51,0.44,71.3124,60.09000015,15.5,-100.3207959,31.72872274,157.0560225
76955,50.12311165,4.237975343,0.230591635,0.605927353,0.254744084,0.641183269,0.431945515,80.39269722,55.43753841,29.90266887,-100.1388862,31.29918524,187.7644017
76957,54.25,4.5,0.16,0.39,0.18,0.5,0.27,83.9283,44.00999832,50.63999939,-100.3051449,31.37230067,178.3362699
77002,67.26385898,6.319693707,0.625770775,0.197303058,0.62338894,0.758520235,0.55952734,88.38175453,65.82785807,8.510000229,-95.36543998,29.75633195,465.603054
77003,50.23417736,4.099676419,0.69335052,0.497986645,0.692168033,0.50122982,0.625706196,85.77843015,74.34162323,8.510000229,-95.34528881,29.7495915,466.8542736
77004,40.79713066,3.707404218,0.576353199,0.334166857,0.747316928,0.687981521,0.575651557,80.28963478,66.80935469,8.510000229,-95.36499549,29.7247628,466.9214418
77005,1.974384731,1,0.074180019,0.153226202,0.136855796,0.160375118,0.054502828,88.89152693,5.655506008,8.510000229,-95.4241473,29.71825376,464.340641
77006,14.38335439,1.275310202,0.172659872,0.033193445,0.199719225,0.214035771,0.072314149,68.76830829,7.853590281,8.510000229,-95.39130322,29.74086131,464.9888875
77007,10.28357833,1,0.141931582,0.051115518,0.185232524,0.579163114,0.153756073,83.90467716,21.86184073,8.510000229,-95.40924791,29.7715189,462.8619334
77008,13.0554855,1.191476303,0.140014603,0.149739514,0.235753778,0.519879097,0.181817966,84.79217092,27.99332575,8.510000229,-95.41768387,29.79856025,461.3460567
77009,53.0208971,4.76501655,0.644857558,0.568971997,0.727991575,0.708387986,0.679633895,86.50144681,80.60529936,8.510000229,-95.3676031,29.79498294,463.9192359
77011,75.93798792,7.295814534,0.851276503,0.779810169,0.887663377,0.660789442,0.847208021,93.04370894,92.40999599,8.510000229,-95.30778029,29.74297789,468.9414384
77012,77.84482623,7.5234117,0.811023641,0.500351896,0.960965596,0.67826894,0.777632263,88.93873424,88.40375034,8.510000229,-95.27447076,29.71903444,471.5341637
77013,80.22452721,8.042107035,0.893459963,0.898775106,0.869061179,0.783993129,0.870958642,96.03468934,89.72536307,8.510000229,-95.23892184,29.79513867,470.1757764
77014,80.5,8,0.93,0.78,0.86,0.21,0.74,73.7371,85.31999969,8.510000229,-95.46364312,29.98028917,451.7731669
77015,79.80585253,7.768905127,0.85816036,0.751562868,0.791415586,0.495028192,0.767065709,89.5999461,81.02741679,8.510000229,-95.17213732,29.76478706,474.6584449
77016,89.764588,9.062270795,0.916644322,0.842851977,0.953589131,0.676183548,0.916050328,86.8760251,93.59331673,8.510000229,-95.29949533,29.86149066,464.5522717
77017,71.06586826,6.701049514,0.841221002,0.718842334,0.864093805,0.709089308,0.837504404,85.44749161,86.50870679,8.510000229,-95.25093592,29.69153266,473.7997133
77018,37.44163363,3.052088727,0.487823195,0.295053332,0.467527875,0.565247551,0.470798887,90.06394391,60.92189139,8.510000229,-95.42574002,29.82706848,459.792198
77019,10.268202,1.205455314,0.126532378,0.154198402,0.217019014,0.39134803,0.145799945,77.67735096,13.9416016,8.510000229,-95.41199187,29.75323065,463.4812162
77020,84.53477227,8.34646272,0.867871252,0.677959478,0.909602983,0.571025921,0.811113757,90.49407173,92.17752958,8.510000229,-95.30883166,29.7684448,467.8521869
77021,84.5476668,8.339658141,0.815654689,0.694533819,0.911659615,0.786995127,0.851558935,84.9339567,93.61392636,8.510000229,-95.35754552,29.69714929,468.4200448
77022,75.75790821,7.306248951,0.885120981,0.691307114,0.870441804,0.766546315,0.873395591,87.74088931,92.85010462,8.510000229,-95.37682714,29.83058855,462.0246822
77023,63.34661551,5.684833814,0.796049698,0.676918184,0.747472478,0.757297732,0.820573516,89.8779166,92.16619312,8.510000229,-95.31829981,29.72162321,469.3064316
77024,9.17333342,1.236477708,0.173028356,0.290649972,0.230650525,0.305906279,0.196857853,88.14241543,28.88157862,8.510000229,-95.50868626,29.7707103,458.101649
77025,8.275994236,1.376246165,0.206011297,0.327229926,0.297088886,0.264070216,0.223606846,90.5836244,24.65836311,8.510000229,-95.43508833,29.68582539,465.1635985
77026,88.73543393,8.872118653,0.905449784,0.783986222,0.916901261,0.76257342,0.911957056,94.38463693,94.34533172,8.510000229,-95.32934666,29.80010145,465.5694632
77027,25.64212124,2.996638109,0.107039028,0.186509688,0.22786595,0.265011588,0.110450542,72.4362682,12.19419945,8.510000229,-95.44608322,29.73918748,462.4182663
77028,88.25677493,9.02212191,0.932412585,0.876209796,0.906160017,0.773704903,0.946714593,94.03713406,98.02427037,8.510000229,-95.28667219,29.82472221,466.6543093
77029,81.84298381,8.01977348,0.831620361,0.813193023,0.88911949,0.442481721,0.76956932,95.05648015,85.90984384,8.510000229,-95.26326697,29.76381715,470.2547147
77030,68.5,6,0.44,0.03,0.51,0.86,0.39,81.1433,53.04999924,8.510000229,-95.4024849,29.70602336,465.8894566
77031,63.23363834,5.801589146,0.668835503,0.622007973,0.842483779,0.639918154,0.710970697,86.80322304,78.67035995,14.60679112,-95.54622251,29.65435399,461.1803847
77032,78.5139716,7.636057178,0.782256065,0.803312668,0.848440701,0.587031447,0.803677898,98.68596779,82.66086536,8.510000229,-95.34003821,29.96518924,458.4415197
77033,93.05664908,9.572162185,0.918263877,0.844659806,0.969566253,0.548337869,0.878089528,86.43641149,92.01670935,8.510000229,-95.33801866,29.66800481,470.5666353
77034,70.89395273,6.644223607,0.72511474,0.743634479,0.773988072,0.626199659,0.745286566,94.11625487,86.32025021,8.510000229,-95.19237474,29.61523225,479.7677777
77035,59.21063577,5.374303052,0.614698039,0.58085214,0.70192098,0.53557051,0.618353086,90.39318567,71.94693219,8.510000229,-95.47685704,29.65269674,464.5537954
77036,65.84976004,6.012310101,0.884492071,0.661949155,0.833080601,0.820352953,0.873184148,92.7147636,87.60089704,8.510000229,-95.53653606,29.7012265,459.6654893
77037,84.74531916,8.570215745,0.899115273,0.74593854,0.879688097,0.735362175,0.881127947,95.47098654,89.72283024,8.510000229,-95.39437639,29.89177539,458.7008557
77038,73.79198635,7.034022295,0.795789142,0.744146543,0.916220178,0.575910007,0.785817538,92.01824342,82.15366194,8.510000229,-95.44125588,29.91907077,455.3160366
77039,83.11263928,8.089800223,0.864665495,0.775997657,0.880622153,0.603555577,0.840991149,92.76928737,86.19399011,8.510000229,-95.34136517,29.90922559,460.5956146
77040,61.68676301,5.752361734,0.628342363,0.529128393,0.659119502,0.43010197,0.574289128,94.63302872,63.42794858,8.510000229,-95.52860192,29.87535917,452.8381049
77041,51.72480554,4.55679517,0.607000358,0.539317721,0.637314682,0.475024431,0.577526517,93.06303382,65.87137292,8.510000229,-95.581827,29.86202457,450.8108977
77042,45.32718365,3.939443738,0.519278854,0.296926583,0.486533453,0.539677682,0.463671659,83.73737281,59.48797187,8.510000229,-95.56019722,29.7412732,456.8564339
77043,36.67029007,2.66238721,0.683481338,0.6917498,0.539320854,0.48802534,0.644452688,90.97954446,70.64742321,8.510000229,-95.57982709,29.81122598,453.0032828
77044,64,6,0.72,0.65,0.74,0.25,0.6,90.7221,57.43000031,8.510000229,-95.17687406,29.89808804,469.124685
77045,79.69689639,7.718318819,0.848444597,0.656170957,0.907128975,0.499172195,0.772458087,91.65675116,84.5190858,8.510000229,-95.43280003,29.63635617,467.3439271
77047,83.9423783,8.253353692,0.767379819,0.891149849,0.97,0.449505196,0.801804894,92.10955993,86.41657767,8.510000229,-95.38664052,29.60841422,470.7227975
77048,86.35462022,8.719702467,0.805206821,0.744981858,0.967197025,0.434970065,0.776099419,88.82470534,83.49984815,8.510000229,-95.32984566,29.62155716,472.8909716
77049,62.76510031,5.829590057,0.751068469,0.701579808,0.842474924,0.515256215,0.717438399,82.27411559,74.24662989,8.510000229,-95.14830303,29.83412421,473.0577463
77050,88.85882155,9.019619262,0.93741804,0.924862797,0.935703224,0.626489766,0.935246785,93.64206281,95.20098398,8.510000229,-95.27011617,29.90286439,464.345027
77051,87.62547657,8.806098251,0.917169545,0.864545891,0.951944089,0.686940358,0.914687933,86.12871099,95.1198573,8.510000229,-95.3802265,29.65586138,469.0438427
77053,76.01694996,7.377459111,0.745251478,0.784375942,0.886616835,0.415600494,0.728545216,91.14870867,79.94226873,24.92843934,-95.4599141,29.58551925,468.1994131
77054,76.46159361,7.291069234,0.483035641,0.266696026,0.65632118,0.86,0.532017616,76.97749297,66.24473003,8.510000229,-95.40421707,29.68105596,466.8432273
77055,30.78055069,2.5409762,0.639651265,0.577809987,0.57521732,0.647598333,0.648956719,87.27309335,73.23908925,8.510000229,-95.49279632,29.79758932,457.7565359
77056,25.47501547,2.465589402,0.367503003,0.268017251,0.396712523,0.59672235,0.39099465,87.59209393,39.87760435,8.510000229,-95.46805408,29.74846083,460.9773069
77057,15.82053098,1.661604284,0.218143664,0.289950332,0.185394549,0.401797355,0.236564227,82.68952914,27.65294407,8.510000229,-95.48886353,29.7451896,460.1127312
77058,36.51292748,2.922081595,0.327615825,0.321443114,0.368560935,0.359763433,0.3087761,93.8893273,41.60916969,8.510000229,-95.09303768,29.56300515,486.7186413
77059,26.78037723,1.925061321,0.147711081,0.290598475,0.293779273,0.09819022,0.101531629,93.1925289,23.19875732,8.510000229,-95.1241425,29.60930836,483.3096762
77060,84.40726485,8.590137118,0.960813492,0.710506384,0.879120514,0.798518375,0.922345152,94.77693566,90.27156682,8.510000229,-95.39696427,29.93570559,456.816034
77061,64.17458136,5.901921907,0.753244314,0.544559203,0.82813599,0.543172898,0.68509212,83.81093354,77.90211165,8.510000229,-95.28476719,29.6543646,473.6955381
77062,28.79262561,2.226119361,0.187122836,0.214427525,0.324269919,0.097868193,0.106857572,85.15881133,18.13572413,8.510000229,-95.13405081,29.5758689,484.2074977
77063,47.85928366,4.856015517,0.453278074,0.323538404,0.38675983,0.436904782,0.404693436,84.30817938,40.1044112,8.510000229,-95.52161166,29.73562769,458.9395723
77064,51.07964732,4.158573123,0.41342911,0.364439317,0.677353387,0.31539327,0.383485701,89.18657228,54.05640817,8.510000229,-95.54670413,29.92273017,450.0335764
77065,54.60789338,4.697296212,0.475753463,0.496135382,0.571014245,0.453219954,0.484655375,89.9181735,60.71376754,8.510000229,-95.60322971,29.92673079,447.1287061
77066,59.38603273,5.034936233,0.563205128,0.61301373,0.810945626,0.295325968,0.537992362,90.29572148,70.42353865,8.510000229,-95.50278582,29.95713356,450.7845443
77067,71.18125299,6.724954941,0.757423856,0.751723336,0.911274043,0.554669768,0.771475985,88.26055946,83.5272914,8.510000229,-95.44723086,29.95280844,453.6727135
77068,42.04392029,3.367629118,0.600112851,0.239711265,0.61845669,0.573199471,0.497540667,93.21903249,61.04019241,8.510000229,-95.48697846,30.00628649,449.59546
77069,50.78313505,4,0.452405565,0.123302008,0.642358577,0.414339414,0.339056569,95.01568378,57.75024642,8.510000229,-95.52400568,29.98624789,448.5815339
77070,44.48740834,3.482467357,0.35929488,0.344786548,0.467499088,0.250792082,0.289412856,92.72376394,39.7524821,8.510000229,-95.57372925,29.97783475,446.4926707
77071,61.48080564,5.540557951,0.658250817,0.665648343,0.777694917,0.683293213,0.712683129,88.04575624,80.45705402,8.510000229,-95.52046717,29.6526263,462.4785717
77072,78.05514451,7.704024458,0.892602747,0.840885144,0.899948732,0.798386064,0.915529812,94.37764665,93.90919661,8.510000229,-95.58539304,29.70009145,457.3838262
77073,69.30367525,6.437096253,0.700655223,0.548454688,0.797542451,0.631843392,0.696196475,96.93552978,86.55468117,8.510000229,-95.3980319,29.99854936,454.2713016
77074,60.95908041,5.540523067,0.828628693,0.60545861,0.79163182,0.717429251,0.800027654,94.04950851,85.59686842,8.510000229,-95.51635453,29.68818234,461.1768635
77075,70.618525,6.619505859,0.81017613,0.627331788,0.809685593,0.522675164,0.74000618,89.3621972,80.43337569,8.510000229,-95.26750471,29.62118278,475.9011204
77076,86.00269703,8.428828289,0.899937041,0.814732424,0.849905561,0.543819517,0.824543547,88.94168856,87.99459266,8.510000229,-95.38325343,29.86000131,460.522555
77077,51.73674929,4.721988997,0.464200798,0.256274403,0.457535408,0.526081369,0.426021217,85.92603161,52.01705426,8.510000229,-95.64189737,29.75375334,452.431228
